,Species,Culmen Length (mm),Culmen Depth (mm),Flipper Length (mm),Body Mass (g),Sex,Sample ID
51621,Gentoo,46.8,16.1,215.0,5500.0,MALE,G_8
51622,Gentoo,46.8,16.1,215.0,5500.0,MALE,G_10
51623,Gentoo,46.8,16.1,215.0,5500.0,MALE,G_12
51624,Gentoo,46.8,16.1,215.0,5500.0,MALE,G_14
51625,Gentoo,46.8,16.1,215.0,5500.0,MALE,G_16
51626,Gentoo,46.8,16.1,215.0,5500.0,MALE,G_18
51627,Gentoo,46.8,16.1,215.0,5500.0,MALE,G_20
51628,Gentoo,46.8,16.1,215.0,5500.0,MALE,G_21
51629,Gentoo,46.8,16.1,215.0,5500.0,MALE,G_24
51630,Gentoo,46.8,16.1,215.0,5500.0,MALE,G_26
51631,Gentoo,46.8,16.1,215.0,5500.0,MALE,G_28
51632,Gentoo,46.8,16.1,215.0,5500.0,MALE,G_30
51633,Gentoo,46.8,16.1,215.0,5500.0,MALE,G_31
51634,Gentoo,46.8,16.1,215.0,5500.0,MALE,G_34
51635,Gentoo,46.8,16.1,215.0,5500.0,MALE,G_36
51636,Gentoo,46.8,16.1,215.0,5500.0,MALE,G_38
51637,Gentoo,46.8,16.1,215.0,5500.0,MALE,G_40
51638,Gentoo,46.8,16.1,215.0,5500.0,MALE,G_42
51639,Gentoo,46.8,16.1,215.0,5500.0,MALE,G_44
51640,Gentoo,46.8,16.1,215.0,5500.0,MALE,G_45
51641,Gentoo,46.8,16.1,215.0,5500.0,MALE,G_48
51642,Gentoo,46.8,16.1,215.0,5500.0,MALE,G_50
51643,Gentoo,46.8,16.1,215.0,5500.0,MALE,G_52
51644,Gentoo,46.8,16.1,215.0,5500.0,MALE,G_54
51645,Gentoo,46.8,16.1,215.0,5500.0,MALE,G_56
51646,Gentoo,46.8,16.1,215.0,5500.0,MALE,G_58
51647,Gentoo,46.8,16.1,215.0,5500.0,MALE,G_60
51648,Gentoo,46.8,16.1,215.0,5500.0,MALE,G_62
51649,Gentoo,46.8,16.1,215.0,5500.0,MALE,G_64
51650,Gentoo,46.8,16.1,215.0,5500.0,MALE,G_66
51651,Gentoo,46.8,16.1,215.0,5500.0,MALE,G_68
51652,Gentoo,46.8,16.1,215.0,5500.0,MALE,G_70
51653,Gentoo,46.8,16.1,215.0,5500.0,MALE,G_72
51654,Gentoo,46.8,16.1,215.0,5500.0,MALE,G_73
51655,Gentoo,46.8,16.1,215.0,5500.0,MALE,G_76
51656,Gentoo,46.8,16.1,215.0,5500.0,MALE,G_78
51657,Gentoo,46.8,16.1,215.0,5500.0,MALE,G_80
51658,Gentoo,46.8,16.1,215.0,5500.0,MALE,G_82
51659,Gentoo,46.8,16.1,215.0,5500.0,MALE,G_86
51660,Gentoo,46.8,16.1,215.0,5500.0,MALE,G_88
51661,Gentoo,46.8,16.1,215.0,5500.0,MALE,G_90
51662,Gentoo,46.8,16.1,215.0,5500.0,MALE,G_92
51663,Gentoo,46.8,16.1,215.0,5500.0,MALE,G_94
51664,Gentoo,46.8,16.1,215.0,5500.0,MALE,G_96
51665,Gentoo,46.8,16.1,215.0,5500.0,MALE,G_97
51666,Gentoo,46.8,16.1,215.0,5500.0,MALE,G_100
51667,Gentoo,46.8,16.1,215.0,5500.0,MALE,G_102
51668,Gentoo,46.8,16.1,215.0,5500.0,MALE,G_104
51669,Gentoo,46.8,16.1,215.0,5500.0,MALE,G_106
51670,Gentoo,46.8,16.1,215.0,5500.0,MALE,G_108
51671,Gentoo,46.8,16.1,215.0,5500.0,MALE,G_110
51672,Gentoo,46.8,16.1,215.0,5500.0,MALE,G_114
51673,Gentoo,46.8,16.1,215.0,5500.0,MALE,G_116
51674,Gentoo,46.8,16.1,215.0,5500.0,MALE,G_118
51675,Gentoo,46.8,16.1,215.0,5500.0,MALE,G_122
51676,Gentoo,46.8,16.1,215.0,5500.0,MALE,G_124
51677,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_2
51678,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_3
51679,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_7
51680,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_13
51681,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_17
51682,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_19
51683,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_21
51684,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_23
51685,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_26
51686,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_28
51687,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_29
51688,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_31
51689,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_33
51690,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_35
51691,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_38
51692,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_39
51693,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_41
51694,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_43
51695,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_45
51696,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_49
51697,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_51
51698,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_53
51699,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_55
51700,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_57
51701,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_59
51702,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_61
51703,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_63
51704,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_65
51705,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_67
51706,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_69
51707,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_71
51708,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_73
51709,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_75
51710,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_77
51711,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_79
51712,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_81
51713,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_83
51714,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_85
51715,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_88
51716,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_90
51717,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_91
51718,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_93
51719,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_95
51720,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_97
51721,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_99
51722,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_101
51723,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_103
51724,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_105
51725,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_107
51726,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_109
51727,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_111
51728,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_113
51729,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_115
51730,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_117
51731,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_119
51732,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_121
51733,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_123
51734,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_125
51735,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_127
51736,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_129
51737,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_131
51738,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_133
51739,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_135
51740,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_137
51741,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_139
51742,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_141
51743,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_143
51744,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_145
51745,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_148
51746,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_149
51747,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,A_151
51748,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,C_1
51749,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,C_4
51750,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,C_6
51751,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,C_7
51752,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,C_9
51753,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,C_11
51754,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,C_13
51755,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,C_15
51756,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,C_18
51757,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,C_19
51758,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,C_21
51759,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,C_23
51760,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,C_25
51761,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,C_27
51762,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,C_29
51763,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,C_31
51764,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,C_33
51765,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,C_36
51766,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,C_37
51767,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,C_39
51768,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,C_42
51769,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,C_44
51770,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,C_45
51771,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,C_47
51772,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,C_50
51773,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,C_53
51774,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,C_55
51775,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,C_57
51776,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,C_60
51777,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,C_62
51778,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,C_63
51779,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,C_65
51780,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,C_68
51781,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,G_1
51782,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,G_3
51783,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,G_6
51784,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,G_7
51785,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,G_9
51786,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,G_11
51787,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,G_13
51788,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,G_15
51789,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,G_17
51790,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,G_19
51791,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,G_22
51792,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,G_23
51793,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,G_25
51794,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,G_29
51795,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,G_32
51796,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,G_33
51797,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,G_35
51798,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,G_37
51799,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,G_39
51800,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,G_41
51801,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,G_43
51802,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,G_46
51803,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,G_47
51804,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,G_49
51805,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,G_51
51806,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,G_53
51807,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,G_55
51808,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,G_57
51809,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,G_59
51810,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,G_61
51811,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,G_63
51812,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,G_65
51813,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,G_69
51814,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,G_74
51815,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,G_75
51816,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,G_77
51817,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,G_79
51818,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,G_81
51819,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,G_83
51820,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,G_85
51821,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,G_87
51822,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,G_89
51823,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,G_91
51824,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,G_93
51825,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,G_95
51826,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,G_98
51827,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,G_99
51828,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,G_101
51829,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,G_103
51830,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,G_107
51831,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,G_109
51832,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,G_111
51833,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,G_113
51834,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,G_115
51835,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,G_119
51836,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,G_121
51837,Gentoo,41.7,14.7,210.0,4700.0,FEMALE,G_123
51838,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_1
51839,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_6
51840,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_8
51841,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_14
51842,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_15
51843,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_18
51844,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_20
51845,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_22
51846,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_24
51847,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_25
51848,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_27
51849,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_30
51850,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_32
51851,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_34
51852,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_36
51853,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_37
51854,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_40
51855,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_42
51856,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_44
51857,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_46
51858,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_47
51859,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_50
51860,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_52
51861,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_54
51862,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_56
51863,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_58
51864,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_60
51865,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_62
51866,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_64
51867,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_66
51868,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_68
51869,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_70
51870,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_72
51871,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_74
51872,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_76
51873,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_78
51874,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_80
51875,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_82
51876,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_84
51877,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_86
51878,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_87
51879,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_89
51880,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_92
51881,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_94
51882,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_96
51883,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_98
51884,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_100
51885,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_102
51886,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_104
51887,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_106
51888,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_108
51889,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_110
51890,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_112
51891,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_114
51892,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_116
51893,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_118
51894,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_120
51895,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_122
51896,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_124
51897,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_126
51898,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_128
51899,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_130
51900,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_132
51901,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_134
51902,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_136
51903,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_138
51904,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_140
51905,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_142
51906,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_144
51907,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_146
51908,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_147
51909,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_150
51910,Gentoo,53.4,15.8,219.0,5500.0,MALE,A_152
51911,Gentoo,53.4,15.8,219.0,5500.0,MALE,C_2
51912,Gentoo,53.4,15.8,219.0,5500.0,MALE,C_3
51913,Gentoo,53.4,15.8,219.0,5500.0,MALE,C_5
51914,Gentoo,53.4,15.8,219.0,5500.0,MALE,C_8
51915,Gentoo,53.4,15.8,219.0,5500.0,MALE,C_10
51916,Gentoo,53.4,15.8,219.0,5500.0,MALE,C_12
51917,Gentoo,53.4,15.8,219.0,5500.0,MALE,C_14
51918,Gentoo,53.4,15.8,219.0,5500.0,MALE,C_16
51919,Gentoo,53.4,15.8,219.0,5500.0,MALE,C_17
51920,Gentoo,53.4,15.8,219.0,5500.0,MALE,C_20
51921,Gentoo,53.4,15.8,219.0,5500.0,MALE,C_22
51922,Gentoo,53.4,15.8,219.0,5500.0,MALE,C_24
51923,Gentoo,53.4,15.8,219.0,5500.0,MALE,C_26
51924,Gentoo,53.4,15.8,219.0,5500.0,MALE,C_28
51925,Gentoo,53.4,15.8,219.0,5500.0,MALE,C_30
51926,Gentoo,53.4,15.8,219.0,5500.0,MALE,C_32
51927,Gentoo,53.4,15.8,219.0,5500.0,MALE,C_34
51928,Gentoo,53.4,15.8,219.0,5500.0,MALE,C_35
51929,Gentoo,53.4,15.8,219.0,5500.0,MALE,C_38
51930,Gentoo,53.4,15.8,219.0,5500.0,MALE,C_40
51931,Gentoo,53.4,15.8,219.0,5500.0,MALE,C_41
51932,Gentoo,53.4,15.8,219.0,5500.0,MALE,C_43
51933,Gentoo,53.4,15.8,219.0,5500.0,MALE,C_46
51934,Gentoo,53.4,15.8,219.0,5500.0,MALE,C_48
51935,Gentoo,53.4,15.8,219.0,5500.0,MALE,C_49
51936,Gentoo,53.4,15.8,219.0,5500.0,MALE,C_52
51937,Gentoo,53.4,15.8,219.0,5500.0,MALE,C_54
51938,Gentoo,53.4,15.8,219.0,5500.0,MALE,C_56
51939,Gentoo,53.4,15.8,219.0,5500.0,MALE,C_58
51940,Gentoo,53.4,15.8,219.0,5500.0,MALE,C_59
51941,Gentoo,53.4,15.8,219.0,5500.0,MALE,C_61
51942,Gentoo,53.4,15.8,219.0,5500.0,MALE,C_66
51943,Gentoo,53.4,15.8,219.0,5500.0,MALE,C_67
51944,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_2
51945,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_4
51946,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_5
51947,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_8
51948,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_10
51949,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_12
51950,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_14
51951,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_16
51952,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_18
51953,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_20
51954,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_21
51955,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_24
51956,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_26
51957,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_28
51958,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_30
51959,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_31
51960,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_34
51961,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_36
51962,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_38
51963,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_40
51964,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_42
51965,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_44
51966,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_45
51967,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_48
51968,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_50
51969,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_52
51970,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_54
51971,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_56
51972,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_58
51973,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_60
51974,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_62
51975,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_64
51976,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_66
51977,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_68
51978,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_70
51979,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_72
51980,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_73
51981,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_76
51982,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_78
51983,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_80
51984,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_82
51985,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_86
51986,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_88
51987,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_90
51988,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_92
51989,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_94
51990,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_96
51991,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_97
51992,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_100
51993,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_102
51994,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_104
51995,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_106
51996,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_108
51997,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_110
51998,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_114
51999,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_116
52000,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_118
52001,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_122
52002,Gentoo,53.4,15.8,219.0,5500.0,MALE,G_124
52003,Gentoo,43.3,14.0,208.0,4575.0,FEMALE,A_2
52004,Gentoo,43.3,14.0,208.0,4575.0,FEMALE,A_3
52005,Gentoo,43.3,14.0,208.0,4575.0,FEMALE,A_7
52006,Gentoo,43.3,14.0,208.0,4575.0,FEMALE,A_13
52007,Gentoo,43.3,14.0,208.0,4575.0,FEMALE,A_17
52008,Gentoo,43.3,14.0,208.0,4575.0,FEMALE,A_19
52009,Gentoo,43.3,14.0,208.0,4575.0,FEMALE,A_21
52010,Gentoo,43.3,14.0,208.0,4575.0,FEMALE,A_23
52011,Gentoo,43.3,14.0,208.0,4575.0,FEMALE,A_26
52012,Gentoo,43.3,14.0,208.0,4575.0,FEMALE,A_28
52013,Gentoo,43.3,14.0,208.0,4575.0,FEMALE,A_29
52014,Gentoo,43.3,14.0,208.0,4575.0,FEMALE,A_31
52015,Gentoo,43.3,14.0,208.0,4575.0,FEMALE,A_33
52016,Gentoo,43.3,14.0,208.0,4575.0,FEMALE,A_35
52017,Gentoo,43.3,14.0,208.0,4575.0,FEMALE,A_38
52018,Gentoo,43.3,14.0,208.0,4575.0,FEMALE,A_39
52019,Gentoo,43.3,14.0,208.0,4575.0,FEMALE,A_41
